1403715283762142976,-0.060965,-0.485751,0.910987,0.734835,-0.002031,0.629728,0.251904
1403715283812143104,-0.060199,-0.486085,0.922809,0.732360,-0.000736,0.632337,0.252582
1403715283862142976,-0.059414,-0.486244,0.935132,0.730363,-0.000254,0.634906,0.251923
1403715283912143104,-0.058388,-0.486938,0.947061,0.728989,0.001496,0.636445,0.252014
1403715283962142976,-0.057288,-0.486643,0.959700,0.727880,0.002452,0.637744,0.251927
1403715284012143104,-0.056416,-0.485788,0.972345,0.727286,0.001552,0.637729,0.253682
1403715284062142976,-0.057936,-0.486793,0.988014,0.726585,-0.000416,0.638226,0.254444
1403715284112143104,-0.057164,-0.486381,1.000066,0.726640,-0.001306,0.637184,0.256883
1403715284162142976,-0.055396,-0.485748,1.011652,0.727119,-0.001495,0.635691,0.259217
1403715284212143104,-0.053124,-0.485266,1.023089,0.727724,0.000043,0.633524,0.262802
1403715284262142976,-0.050256,-0.485203,1.033930,0.728446,0.001824,0.631336,0.266039
1403715284312143104,-0.046713,-0.484805,1.043691,0.729318,0.004275,0.628889,0.269398
1403715284362142976,-0.042508,-0.484833,1.053355,0.730137,0.006517,0.627266,0.270916
1403715284412143104,-0.037447,-0.484233,1.061676,0.731213,0.005840,0.627155,0.268273
1403715284462142976,-0.031781,-0.483211,1.068911,0.732435,0.004483,0.627195,0.264850
1403715284512143104,-0.025451,-0.481944,1.075221,0.733811,0.002119,0.627633,0.259988
1403715284562142976,-0.018811,-0.479497,1.082940,0.735124,0.001367,0.628120,0.255061
1403715284612143104,-0.012152,-0.477581,1.088541,0.736596,0.000735,0.628299,0.250332
1403715284662142976,-0.004724,-0.476558,1.093863,0.737972,-0.000702,0.628244,0.246388
1403715284712143104,0.002733,-0.475726,1.098931,0.739236,-0.001281,0.627809,0.243690
1403715284762142976,0.010652,-0.475158,1.104132,0.739816,-0.001664,0.628127,0.241096
1403715284812143104,0.018582,-0.474712,1.109199,0.739153,-0.001634,0.629623,0.239217
1403715284862142976,0.026723,-0.474818,1.113977,0.737209,-0.000078,0.632368,0.237981
1403715284912143104,0.034893,-0.475403,1.118763,0.733899,0.003228,0.635813,0.239006
1403715284962142976,0.043170,-0.476136,1.123236,0.728954,0.007288,0.641212,0.239626
1403715285012143104,0.051001,-0.477396,1.127442,0.722616,0.013592,0.647466,0.241720
1403715285062142976,0.059684,-0.478232,1.130418,0.715669,0.018401,0.654151,0.244061
1403715285112143104,0.066635,-0.479332,1.133469,0.707488,0.020207,0.662305,0.245775
1403715285162142976,0.072030,-0.481081,1.136093,0.699126,0.020027,0.669834,0.249288
1403715285212143104,0.076132,-0.483239,1.138204,0.690597,0.018968,0.676501,0.255073
1403715285262142976,0.079521,-0.486323,1.140097,0.683018,0.017875,0.681790,0.261399
1403715285312143104,0.082760,-0.490151,1.140482,0.676765,0.016808,0.685022,0.269169
1403715285362142976,0.084166,-0.496928,1.139875,0.671182,0.015034,0.687575,0.276638
1403715285412143104,0.085390,-0.506678,1.137762,0.666818,0.012222,0.689236,0.283124
1403715285462142976,0.086871,-0.519419,1.133676,0.663423,0.009991,0.690662,0.287674
1403715285512143104,0.088596,-0.534643,1.127774,0.660669,0.008766,0.691677,0.291586
1403715285562142976,0.090733,-0.551793,1.119998,0.658390,0.009230,0.692501,0.294754
1403715285612143104,0.093068,-0.568852,1.110838,0.656610,0.010114,0.693207,0.297027
1403715285662142976,0.096911,-0.585273,1.100971,0.655293,0.009776,0.693900,0.298324
1403715285712143104,0.100449,-0.600457,1.090854,0.654003,0.010117,0.694501,0.299744
1403715285762142976,0.104271,-0.615017,1.079327,0.652961,0.009831,0.696099,0.298313
1403715285812143104,0.108448,-0.628415,1.066753,0.652133,0.009449,0.697387,0.297128
1403715285862142976,0.113051,-0.640068,1.053899,0.651640,0.006386,0.699020,0.294441
1403715285912143104,0.118046,-0.651317,1.040275,0.651465,0.002164,0.700757,0.290739
1403715285962142976,0.123351,-0.661555,1.026379,0.651386,-0.002790,0.701827,0.288320
1403715286012143104,0.128945,-0.670973,1.012503,0.651427,-0.007123,0.702996,0.285286
1403715286062142976,0.135195,-0.679598,0.998727,0.651292,-0.010696,0.704089,0.282777
1403715286112143104,0.142073,-0.687815,0.985436,0.651076,-0.012059,0.704438,0.282352
1403715286162142976,0.150468,-0.696487,0.972295,0.650723,-0.011518,0.704126,0.283960
1403715286212143104,0.158985,-0.704701,0.959370,0.650258,-0.010259,0.703381,0.286905
1403715286262142976,0.167717,-0.711904,0.947011,0.650068,-0.009548,0.702866,0.288617
1403715286312143104,0.177125,-0.718244,0.934432,0.650105,-0.010215,0.703054,0.288052
1403715286362142976,0.187289,-0.724379,0.922134,0.650117,-0.010570,0.703588,0.286706
1403715286412143104,0.197824,-0.729653,0.910029,0.650171,-0.011281,0.703963,0.285633
1403715286462142976,0.208987,-0.734440,0.898113,0.650168,-0.012046,0.704702,0.283779
1403715286512143104,0.220877,-0.738591,0.886369,0.649943,-0.013011,0.705483,0.282311
1403715286562142976,0.233257,-0.743278,0.875082,0.649542,-0.012909,0.706543,0.280580
1403715286612143104,0.245977,-0.747566,0.864100,0.648209,-0.011485,0.708121,0.279748
1403715286662142976,0.259155,-0.751121,0.852769,0.645297,-0.008658,0.711468,0.278084
1403715286712143104,0.272629,-0.754184,0.841298,0.641259,-0.004579,0.716100,0.275621
1403715286762142976,0.286747,-0.757195,0.830488,0.636181,-0.002540,0.721030,0.274558
1403715286812143104,0.300534,-0.758937,0.820332,0.630901,-0.003641,0.725162,0.275846
1403715286862142976,0.313975,-0.760661,0.811284,0.626080,-0.006047,0.727934,0.279462
1403715286912143104,0.327055,-0.762689,0.802513,0.621832,-0.009914,0.730199,0.282906
1403715286962142976,0.340719,-0.764629,0.794345,0.618013,-0.013147,0.732373,0.285510
1403715287012143104,0.354816,-0.766650,0.786398,0.614516,-0.015956,0.734686,0.286972
1403715287062142976,0.368842,-0.769173,0.778699,0.611411,-0.016933,0.736708,0.288361
1403715287112143104,0.383063,-0.771979,0.771938,0.608815,-0.018301,0.739137,0.287553
1403715287162142976,0.397753,-0.775713,0.765119,0.606495,-0.017159,0.741640,0.286075
1403715287212143104,0.413673,-0.779246,0.758852,0.604601,-0.014795,0.744332,0.283212
1403715287262142976,0.429372,-0.782733,0.752913,0.602931,-0.012761,0.746593,0.280908
1403715287312143104,0.445449,-0.786739,0.747954,0.601711,-0.009760,0.748279,0.279156
1403715287362142976,0.461297,-0.790936,0.743407,0.600711,-0.007859,0.749373,0.278433
1403715287412143104,0.477131,-0.795921,0.739573,0.600177,-0.005261,0.749443,0.279455
1403715287462142976,0.492234,-0.801351,0.735760,0.599294,-0.001398,0.749175,0.282101
1403715287512143104,0.507726,-0.807155,0.732174,0.597506,0.001920,0.749454,0.285134
1403715287562142976,0.522329,-0.812658,0.727988,0.594184,0.005140,0.750722,0.288679
1403715287612143104,0.536996,-0.819791,0.724725,0.589194,0.007662,0.752686,0.293693
1403715287662142976,0.551792,-0.825934,0.719680,0.582904,0.010044,0.755732,0.298314
1403715287712143104,0.565764,-0.831601,0.713530,0.575434,0.011754,0.759880,0.302192
1403715287762142976,0.579101,-0.837059,0.706232,0.567151,0.012586,0.765005,0.304875
1403715287812143104,0.591909,-0.842240,0.697866,0.557965,0.012244,0.771434,0.305638
1403715287862142976,0.603667,-0.847963,0.688429,0.548000,0.011843,0.778353,0.306141
1403715287912143104,0.615240,-0.853514,0.678222,0.536877,0.010724,0.786228,0.305766
1403715287962142976,0.626065,-0.858051,0.667069,0.524965,0.009415,0.794409,0.305348
1403715288012143104,0.636304,-0.862387,0.655910,0.512354,0.008428,0.802491,0.305664
1403715288062142976,0.645741,-0.866658,0.644489,0.499996,0.008454,0.810064,0.306151
1403715288112143104,0.654200,-0.870578,0.633433,0.488667,0.008751,0.816389,0.307632
1403715288162142976,0.662712,-0.873747,0.623474,0.478951,0.008258,0.821587,0.309083
1403715288212143104,0.668951,-0.873641,0.613532,0.470923,0.007415,0.825602,0.310739
1403715288262142976,0.675462,-0.871824,0.605546,0.463911,0.006389,0.828819,0.312738
1403715288312143104,0.681154,-0.867169,0.598739,0.458361,0.004445,0.831816,0.312998
1403715288362142976,0.686262,-0.860109,0.593373,0.453981,0.003540,0.833766,0.314202
1403715288412143104,0.690856,-0.851480,0.588920,0.450734,0.003858,0.834986,0.315630
1403715288462142976,0.694720,-0.843408,0.584552,0.448417,0.004673,0.835794,0.316779
1403715288512143104,0.698218,-0.837143,0.579308,0.446847,0.005163,0.836593,0.316879
1403715288562142976,0.701261,-0.833614,0.573358,0.445930,0.005809,0.836597,0.318147
1403715288612143104,0.703513,-0.833127,0.566005,0.445580,0.007434,0.836529,0.318783
1403715288662142976,0.705418,-0.835228,0.557501,0.445370,0.007955,0.836185,0.319964
1403715288712143104,0.706510,-0.838863,0.548119,0.445702,0.007834,0.836212,0.319435
1403715288762142976,0.707054,-0.842687,0.538534,0.446230,0.004712,0.836229,0.318711
1403715288812143104,0.707292,-0.844922,0.529433,0.446767,0.002670,0.836135,0.318229
1403715288862142976,0.706539,-0.845318,0.520928,0.446535,-0.000503,0.836573,0.317416
1403715288912143104,0.705610,-0.842677,0.513007,0.445143,-0.004233,0.837688,0.316400
1403715288962142976,0.704546,-0.837448,0.506168,0.442562,-0.006958,0.839229,0.315889
1403715289012143104,0.703426,-0.829378,0.500648,0.438994,-0.008839,0.840595,0.317186
1403715289062142976,0.702139,-0.819083,0.496295,0.434441,-0.010075,0.842328,0.318815
1403715289112143104,0.700655,-0.806182,0.492992,0.429014,-0.011895,0.844531,0.320270
1403715289162142976,0.699104,-0.791712,0.490551,0.423876,-0.014249,0.846767,0.321111
1403715289212143104,0.698045,-0.777259,0.488963,0.419041,-0.016484,0.849058,0.321300
1403715289262142976,0.696731,-0.761132,0.487510,0.414271,-0.017564,0.850953,0.322414
1403715289312143104,0.696430,-0.746257,0.485102,0.408532,-0.019513,0.853301,0.323417
1403715289362142976,0.696761,-0.730756,0.483694,0.401808,-0.021048,0.856217,0.324036
1403715289412143104,0.697370,-0.714939,0.482926,0.394285,-0.021913,0.858858,0.326223
1403715289462142976,0.698340,-0.698676,0.482445,0.386124,-0.022167,0.861573,0.328801
1403715289512143104,0.699769,-0.681636,0.482408,0.377497,-0.022822,0.864254,0.331724
1403715289562142976,0.701431,-0.664579,0.482678,0.368470,-0.022798,0.867206,0.334161
1403715289612143104,0.703676,-0.647485,0.482587,0.360055,-0.022986,0.869554,0.337205
1403715289662142976,0.707069,-0.627555,0.483456,0.352700,-0.023649,0.871227,0.340599
1403715289712143104,0.711023,-0.609134,0.485002,0.346657,-0.022966,0.872524,0.343516
1403715289762142976,0.715802,-0.591394,0.486246,0.342311,-0.023441,0.873939,0.344244
1403715289812143104,0.721483,-0.575600,0.487004,0.339489,-0.023093,0.874739,0.345032
1403715289862142976,0.728137,-0.562209,0.486792,0.337881,-0.022038,0.875457,0.344857
1403715289912143104,0.735735,-0.551261,0.485750,0.337462,-0.019743,0.875635,0.344954
1403715289962142976,0.743897,-0.542597,0.483978,0.338170,-0.019386,0.875100,0.345638
1403715290012143104,0.752882,-0.536266,0.481092,0.339544,-0.018954,0.874382,0.346130
1403715290062142976,0.762591,-0.532261,0.476781,0.341842,-0.018741,0.873828,0.345279
1403715290112143104,0.772970,-0.531396,0.471352,0.344741,-0.018853,0.873700,0.342705
1403715290162142976,0.783918,-0.532888,0.465275,0.348247,-0.019298,0.872781,0.341476
1403715290212143104,0.795356,-0.536004,0.458271,0.351710,-0.021368,0.871093,0.342111
1403715290262142976,0.807259,-0.540234,0.450909,0.354986,-0.022344,0.868936,0.344146
1403715290312143104,0.820120,-0.544559,0.443669,0.358018,-0.022683,0.866993,0.345878
1403715290362142976,0.833917,-0.548028,0.436610,0.360758,-0.022967,0.864914,0.348209
1403715290412143104,0.848541,-0.551017,0.429419,0.362851,-0.021388,0.862672,0.351680
1403715290462142976,0.863949,-0.553270,0.422191,0.364568,-0.020586,0.860732,0.354693
1403715290512143104,0.880287,-0.555147,0.414515,0.365973,-0.018870,0.860271,0.354458
1403715290562142976,0.897397,-0.556010,0.406314,0.366910,-0.018072,0.860659,0.352585
1403715290612143104,0.915502,-0.556524,0.397661,0.367235,-0.015261,0.861574,0.350136
1403715290662142976,0.933862,-0.556372,0.389127,0.367050,-0.013155,0.861862,0.349706
1403715290712143104,0.952671,-0.555930,0.380082,0.366680,-0.012680,0.863432,0.346224
1403715290762142976,0.971554,-0.554949,0.371158,0.366075,-0.012291,0.865144,0.342584
1403715290812143104,0.991112,-0.553740,0.362202,0.365376,-0.010323,0.866396,0.340223
1403715290862142976,1.011158,-0.549727,0.353945,0.364705,-0.007731,0.866799,0.339986
1403715290912143104,1.029772,-0.549367,0.345317,0.363638,-0.006978,0.866837,0.341045
1403715290962142976,1.049730,-0.547330,0.337039,0.361912,-0.003742,0.867546,0.341131
1403715291012143104,1.069385,-0.545259,0.328461,0.359709,0.001193,0.868424,0.341244
1403715291062142976,1.088988,-0.543481,0.319933,0.357361,0.007074,0.869018,0.342128
1403715291112143104,1.108129,-0.540686,0.311157,0.354401,0.012512,0.869466,0.343907
1403715291162142976,1.126509,-0.537782,0.302347,0.351352,0.017859,0.870169,0.345020
1403715291212143104,1.143953,-0.534036,0.292869,0.347804,0.021908,0.871156,0.345890
1403715291262142976,1.160061,-0.528778,0.283025,0.343899,0.024497,0.872381,0.346533
1403715291312143104,1.174962,-0.522630,0.272755,0.339840,0.025552,0.873635,0.347301
1403715291362142976,1.188661,-0.515441,0.262431,0.335593,0.026179,0.875180,0.347494
1403715291412143104,1.201011,-0.506979,0.251709,0.331247,0.026182,0.876319,0.348790
1403715291462142976,1.212052,-0.498280,0.240731,0.326577,0.025323,0.877534,0.350201
1403715291512143104,1.222204,-0.488069,0.229537,0.321871,0.022420,0.878376,0.352636
1403715291562142976,1.231228,-0.478344,0.218126,0.316801,0.021195,0.879141,0.355386
1403715291612143104,1.238979,-0.468269,0.205837,0.311786,0.020968,0.879855,0.358058
1403715291662142976,1.246775,-0.457342,0.192647,0.307042,0.021354,0.880682,0.360095
1403715291712143104,1.253318,-0.446299,0.178459,0.302653,0.021700,0.881289,0.362297
1403715291762142976,1.259286,-0.434186,0.163387,0.298952,0.018086,0.882588,0.362408
1403715291812143104,1.264159,-0.421940,0.147580,0.295816,0.013657,0.884038,0.361640
1403715291862142976,1.269099,-0.408363,0.131183,0.293350,0.004908,0.885866,0.359392
1403715291912143104,1.273304,-0.394977,0.114356,0.291303,-0.003308,0.887355,0.357397
1403715291962142976,1.277504,-0.382581,0.096373,0.289687,-0.007372,0.887953,0.357166
1403715292012143104,1.281751,-0.368670,0.078474,0.288574,-0.011277,0.888357,0.356961
1403715292062142976,1.287377,-0.354809,0.060768,0.288029,-0.013436,0.888544,0.356858
1403715292112143104,1.293417,-0.340950,0.043034,0.289509,-0.014046,0.888056,0.356853
1403715292162142976,1.300191,-0.326794,0.025541,0.292842,-0.014647,0.886903,0.356977
1403715292212143104,1.307504,-0.312767,0.008066,0.298375,-0.015767,0.885385,0.356115
1403715292262142976,1.315565,-0.298545,-0.009486,0.305610,-0.016737,0.883140,0.355509
1403715292312143104,1.324451,-0.284557,-0.026725,0.314588,-0.018108,0.880200,0.354900
1403715292362142976,1.333797,-0.270934,-0.044273,0.324804,-0.021005,0.877083,0.353253
1403715292412143104,1.343811,-0.257970,-0.061466,0.335946,-0.021619,0.873568,0.351499
1403715292462142976,1.354950,-0.244311,-0.079373,0.348183,-0.023911,0.869005,0.350752
1403715292512143104,1.367094,-0.231884,-0.097709,0.361170,-0.023047,0.865021,0.347510
1403715292562142976,1.380407,-0.220334,-0.115761,0.375190,-0.021275,0.861430,0.341639
1403715292612143104,1.394477,-0.209038,-0.134201,0.389846,-0.020430,0.857901,0.334079
1403715292662142976,1.409031,-0.198718,-0.152841,0.405164,-0.018880,0.855155,0.322794
1403715292712143104,1.424382,-0.188710,-0.170121,0.420404,-0.018674,0.850851,0.314586
1403715292762142976,1.439613,-0.180249,-0.187041,0.435753,-0.018643,0.846294,0.305873
1403715292812143104,1.455267,-0.174429,-0.201479,0.450736,-0.018754,0.840901,0.298950
1403715292862142976,1.469794,-0.170990,-0.216909,0.465473,-0.019304,0.834085,0.295407
1403715292912143104,1.484702,-0.170591,-0.232250,0.480016,-0.019762,0.825792,0.295401
1403715292962142976,1.499417,-0.172246,-0.247339,0.493878,-0.017397,0.817162,0.296693
1403715293012143104,1.515223,-0.179175,-0.262450,0.506729,-0.013239,0.809159,0.297175
1403715293062142976,1.530903,-0.187186,-0.278232,0.519500,-0.009103,0.801084,0.297157
1403715293112143104,1.546610,-0.196588,-0.293767,0.531636,-0.004327,0.793437,0.296314
1403715293162142976,1.562088,-0.205933,-0.308687,0.543082,-0.001282,0.785757,0.296052
1403715293212143104,1.577269,-0.214674,-0.323646,0.554520,0.000566,0.778168,0.294892
1403715293262142976,1.592523,-0.224074,-0.336997,0.565130,0.003814,0.771406,0.292483
1403715293312143104,1.607342,-0.233158,-0.351144,0.575485,0.005446,0.765251,0.288407
1403715293362142976,1.621001,-0.243149,-0.366028,0.585567,0.007764,0.759330,0.283671
1403715293412143104,1.635053,-0.252312,-0.379477,0.595066,0.012093,0.753876,0.278247
1403715293462142976,1.648086,-0.260958,-0.392482,0.603953,0.014781,0.748518,0.273391
1403715293512143104,1.660054,-0.269684,-0.405626,0.612573,0.015149,0.742271,0.271219
1403715293562142976,1.671123,-0.278326,-0.418251,0.620775,0.015205,0.735802,0.270190
1403715293612143104,1.680644,-0.287630,-0.432196,0.628663,0.013931,0.729106,0.270173
1403715293662142976,1.688873,-0.298653,-0.445681,0.636137,0.011185,0.722404,0.270810
1403715293712143104,1.696792,-0.310773,-0.458629,0.643312,0.009003,0.716196,0.270429
1403715293762142976,1.704676,-0.320552,-0.472409,0.650552,0.007059,0.709692,0.270312
1403715293812143104,1.712095,-0.329906,-0.486166,0.657765,0.005465,0.703505,0.269066
1403715293862142976,1.719401,-0.338797,-0.499883,0.664979,0.005016,0.696927,0.268461
